INDEX,VEHICLE ID,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W
1529,3008,2014/6/10,11:01:49,39.96145,N,116.37413,E
2742,3640,2014/6/10,11:01:49,40.04109,N,116.30554,E
2998,4622,2014/6/10,11:01:49,39.79242,N,116.31517,E
3272,4679,2014/6/10,11:01:49,39.84843,N,116.25514,E
4612,6477,2014/6/10,11:01:49,39.56836,N,115.94889,E
4765,6495,2014/6/10,11:01:49,39.85967,N,116.42529,E
173,2704,2014/6/10,11:01:50,39.89999,N,116.41114,E
756,2791,2014/6/10,11:01:50,39.95988,N,116.41895,E
971,2828,2014/6/10,11:01:50,40.04608,N,116.39761,E
1130,2846,2014/6/10,11:01:50,39.88832,N,116.2517,E
1509,3001,2014/6/10,11:01:50,39.85373,N,116.45556,E
1756,3056,2014/6/10,11:01:50,39.69282,N,116.55255,E
1923,3111,2014/6/10,11:01:50,39.88773,N,116.36508,E
2284,3388,2014/6/10,11:01:50,39.96067,N,116.3732,E
2527,3506,2014/6/10,11:01:50,39.89559,N,116.3043,E
3247,4675,2014/6/10,11:01:50,40.09548,N,116.56267,E
3390,4710,2014/6/10,11:01:50,39.89694,N,116.53677,E
4035,5850,2014/6/10,11:01:50,39.88213,N,116.44023,E
4744,6493,2014/6/10,11:01:50,39.91415,N,116.40966,E
5021,6608,2014/6/10,11:01:50,39.90618,N,116.2095,E
5032,6615,2014/6/10,11:01:50,39.92093,N,116.43894,E
5061,6630,2014/6/10,11:01:50,39.87584,N,116.61461,E
5981,6867,2014/6/10,11:01:50,39.91108,N,116.45089,E
6745,8162,2014/6/10,11:01:50,39.93558,N,116.06708,E
7339,9336,2014/6/10,11:01:50,39.90852,N,116.50217,E
7627,9469,2014/6/10,11:01:50,39.8383,N,116.31136,E
462,2748,2014/6/10,11:01:51,39.90493,N,116.35706,E
502,2756,2014/6/10,11:01:51,39.8997,N,116.40765,E
1882,3078,2014/6/10,11:01:51,39.97405,N,116.38204,E
2898,4409,2014/6/10,11:01:51,39.85542,N,116.38449,E
3091,4646,2014/6/10,11:01:51,39.74066,N,116.35562,E
3163,4657,2014/6/10,11:01:51,39.87601,N,116.36797,E
3201,4664,2014/6/10,11:01:51,39.99831,N,116.49599,E
3466,4733,2014/6/10,11:01:51,39.89135,N,116.44754,E
4239,6253,2014/6/10,11:01:51,39.98209,N,116.32116,E
4302,6260,2014/6/10,11:01:51,39.90654,N,116.29993,E
4682,6487,2014/6/10,11:01:51,39.9299,N,116.42793,E
5535,6746,2014/6/10,11:01:51,39.97828,N,116.56197,E
5742,6806,2014/6/10,11:01:51,39.99621,N,116.46835,E
6083,6928,2014/6/10,11:01:51,39.97806,N,116.56191,E
6103,6930,2014/6/10,11:01:51,39.97811,N,116.56155,E
7182,9323,2014/6/10,11:01:51,39.90472,N,116.45608,E
7340,9336,2014/6/10,11:01:51,39.90858,N,116.50214,E
7739,9688,2014/6/10,11:01:51,39.88033,N,116.26662,E
7841,9755,2014/6/10,11:01:51,39.85801,N,116.44354,E
456,2747,2014/6/10,11:01:52,39.82496,N,116.39564,E
683,2782,2014/6/10,11:01:52,39.97515,N,116.45527,E
2285,3388,2014/6/10,11:01:52,39.9603,N,116.37316,E
3477,5637,2014/6/10,11:01:52,39.95803,N,116.44485,E
3837,5779,2014/6/10,11:01:52,39.90077,N,116.49196,E
4579,6468,2014/6/10,11:01:52,39.96699,N,116.37143,E
5501,6741,2014/6/10,11:01:52,39.97113,N,116.4415,E
5644,6766,2014/6/10,11:01:52,40.01094,N,116.43289,E
6365,7181,2014/6/10,11:01:52,39.95728,N,116.31706,E
6746,8162,2014/6/10,11:01:52,39.93559,N,116.06707,E
7031,8401,2014/6/10,11:01:52,39.99562,N,116.45122,E
7091,8407,2014/6/10,11:01:52,40.058,N,116.33612,E
7246,9329,2014/6/10,11:01:52,40.03483,N,116.58701,E
7349,9337,2014/6/10,11:01:52,39.9797,N,116.3157,E
403,2739,2014/6/10,11:01:53,39.86526,N,116.30859,E
1012,2833,2014/6/10,11:01:53,39.8049,N,116.28218,E
1588,3017,2014/6/10,11:01:53,40.03248,N,116.37127,E
2029,3125,2014/6/10,11:01:53,39.91486,N,116.54105,E
2652,3542,2014/6/10,11:01:53,39.89688,N,116.44012,E
5043,6616,2014/6/10,11:01:53,39.89215,N,116.45628,E
5294,6698,2014/6/10,11:01:53,39.97861,N,116.56054,E
5747,6807,2014/6/10,11:01:53,39.90214,N,116.40062,E
6639,8092,2014/6/10,11:01:53,39.55408,N,115.71792,E
6992,8397,2014/6/10,11:01:53,39.92796,N,116.34983,E
7101,8408,2014/6/10,11:01:53,39.935,N,116.40238,E
8153,10732,2014/6/10,11:01:53,39.96796,N,116.4252,E
215,2709,2014/6/10,11:01:54,39.89805,N,116.48349,E
922,2820,2014/6/10,11:01:54,39.89558,N,116.32226,E
991,2830,2014/6/10,11:01:54,39.78573,N,116.28195,E
1241,2858,2014/6/10,11:01:54,40.055,N,116.5852,E
2300,3392,2014/6/10,11:01:54,39.93505,N,116.49744,E
2315,3421,2014/6/10,11:01:54,40.06566,N,116.58325,E
2431,3479,2014/6/10,11:01:54,39.84875,N,116.31903,E
3282,4680,2014/6/10,11:01:54,39.83996,N,116.41537,E
5082,6642,2014/6/10,11:01:54,39.97953,N,116.56071,E
5304,6699,2014/6/10,11:01:54,39.96988,N,116.25848,E
6399,7186,2014/6/10,11:01:54,40.02972,N,116.59273,E
6747,8162,2014/6/10,11:01:54,39.9356,N,116.06705,E
7062,8404,2014/6/10,11:01:54,40.07598,N,116.36463,E
7162,8414,2014/6/10,11:01:54,40.11682,N,116.61482,E
7748,9689,2014/6/10,11:01:54,39.88288,N,116.22767,E
161,2623,2014/6/10,11:01:55,39.97247,N,116.49371,E
298,2724,2014/6/10,11:01:55,39.88846,N,116.33546,E
552,2763,2014/6/10,11:01:55,39.99191,N,116.67042,E
857,2810,2014/6/10,11:01:55,39.76675,N,116.57366,E
3291,4681,2014/6/10,11:01:55,39.82806,N,116.53273,E
3577,5664,2014/6/10,11:01:55,39.89418,N,116.43789,E
4171,6246,2014/6/10,11:01:55,39.93236,N,116.50261,E
5204,6677,2014/6/10,11:01:55,39.94873,N,116.45547,E
5386,6715,2014/6/10,11:01:55,39.96764,N,116.3738,E
6123,6933,2014/6/10,11:01:55,39.88503,N,116.42585,E
6502,7268,2014/6/10,11:01:55,39.96787,N,116.46485,E
6508,7269,2014/6/10,11:01:55,40.38258,N,116.84061,E
7612,9463,2014/6/10,11:01:55,39.88632,N,116.31186,E
309,2726,2014/6/10,11:01:56,39.83465,N,116.28145,E
1213,2855,2014/6/10,11:01:56,39.96143,N,116.37534,E
1491,2997,2014/6/10,11:01:56,40.02496,N,116.34536,E
1552,3014,2014/6/10,11:01:56,39.86549,N,116.45021,E
3081,4644,2014/6/10,11:01:56,40.03341,N,116.36147,E
3233,4670,2014/6/10,11:01:56,39.88453,N,116.27827,E
3242,4672,2014/6/10,11:01:56,40.1172,N,116.45704,E
3597,5666,2014/6/10,11:01:56,39.92902,N,116.46485,E
3812,5760,2014/6/10,11:01:56,39.85576,N,116.38714,E
4209,6250,2014/6/10,11:01:56,39.93968,N,116.42998,E
4692,6488,2014/6/10,11:01:56,39.91019,N,116.43482,E
5130,6657,2014/6/10,11:01:56,39.90683,N,116.46497,E
5495,6740,2014/6/10,11:01:56,39.91352,N,116.35369,E
5911,6848,2014/6/10,11:01:56,39.97804,N,116.56196,E
6366,7181,2014/6/10,11:01:56,39.95803,N,116.3169,E
6748,8162,2014/6/10,11:01:56,39.9356,N,116.06704,E
7488,9445,2014/6/10,11:01:56,39.93121,N,116.36559,E
7700,9673,2014/6/10,11:01:56,39.91551,N,116.26891,E
1107,2844,2014/6/10,11:01:57,40.00924,N,116.38005,E
2019,3124,2014/6/10,11:01:57,39.96502,N,116.49712,E
2887,3895,2014/6/10,11:01:57,39.89145,N,116.40008,E
3557,5658,2014/6/10,11:01:57,40.06972,N,116.23829,E
4569,6467,2014/6/10,11:01:57,39.91087,N,116.53818,E
4663,6483,2014/6/10,11:01:57,39.89655,N,116.32283,E
5146,6663,2014/6/10,11:01:57,39.97977,N,116.47068,E
5169,6667,2014/6/10,11:01:57,39.97823,N,116.5617,E
5264,6692,2014/6/10,11:01:57,40.00927,N,116.55792,E
5862,6839,2014/6/10,11:01:57,39.90176,N,116.34849,E
5887,6844,2014/6/10,11:01:57,39.91864,N,116.43972,E
6446,7257,2014/6/10,11:01:57,39.97696,N,116.45999,E
7071,8405,2014/6/10,11:01:57,40.05976,N,116.34545,E
7584,9457,2014/6/10,11:01:57,39.90175,N,116.33381,E
7901,9781,2014/6/10,11:01:57,39.93429,N,116.38155,E
7938,9953,2014/6/10,11:01:57,39.92732,N,116.3499,E
8139,10365,2014/6/10,11:01:57,39.94856,N,116.2435,E
216,2709,2014/6/10,11:01:58,39.89805,N,116.48349,E
278,2722,2014/6/10,11:01:58,39.89605,N,116.24324,E
743,2790,2014/6/10,11:01:58,39.91118,N,116.33906,E
1692,3042,2014/6/10,11:01:58,39.99028,N,116.50551,E
2411,3465,2014/6/10,11:01:58,39.86329,N,116.36931,E
2518,3502,2014/6/10,11:01:58,39.91005,N,116.28873,E
3598,5666,2014/6/10,11:01:58,39.92902,N,116.46492,E
3857,5788,2014/6/10,11:01:58,39.93185,N,116.38156,E
3877,5801,2014/6/10,11:01:58,39.89735,N,116.56573,E
4082,5867,2014/6/10,11:01:58,39.86597,N,116.41552,E
4437,6420,2014/6/10,11:01:58,40.00165,N,116.4517,E
4903,6560,2014/6/10,11:01:58,39.9775,N,116.33543,E
5848,6836,2014/6/10,11:01:58,40.03861,N,116.52597,E
6367,7181,2014/6/10,11:01:58,39.95818,N,116.31688,E
6517,7271,2014/6/10,11:01:58,39.89592,N,116.46124,E
6532,7275,2014/6/10,11:01:58,40.02951,N,116.33938,E
6683,8161,2014/6/10,11:01:58,39.94127,N,116.08438,E
6749,8162,2014/6/10,11:01:58,39.9356,N,116.06705,E
7579,9456,2014/6/10,11:01:58,39.90359,N,116.42351,E
7830,9754,2014/6/10,11:01:58,39.86245,N,116.37896,E
7958,9955,2014/6/10,11:01:58,39.92899,N,116.52766,E
143,2621,2014/6/10,11:01:59,40.02411,N,116.34561,E
693,2783,2014/6/10,11:01:59,39.89053,N,116.43855,E
845,2809,2014/6/10,11:01:59,39.90685,N,116.45967,E
1540,3009,2014/6/10,11:01:59,40.03501,N,116.30451,E
2694,3549,2014/6/10,11:01:59,39.89897,N,116.37801,E
3599,5666,2014/6/10,11:01:59,39.92903,N,116.46495,E
3618,5669,2014/6/10,11:01:59,40.05166,N,116.38692,E
3955,5827,2014/6/10,11:01:59,39.93263,N,116.32005,E
4948,6586,2014/6/10,11:01:59,39.89969,N,116.40734,E
5214,6679,2014/6/10,11:01:59,39.83554,N,116.36991,E
5867,6841,2014/6/10,11:01:59,39.91219,N,116.46313,E
6207,6957,2014/6/10,11:01:59,39.88589,N,116.36858,E
6413,7252,2014/6/10,11:01:59,39.99262,N,116.43371,E
217,2709,2014/6/10,11:02:00,39.89805,N,116.48349,E
425,2741,2014/6/10,11:02:00,39.88478,N,116.31063,E
674,2781,2014/6/10,11:02:00,39.94711,N,116.3644,E
1356,2976,2014/6/10,11:02:00,39.96297,N,116.49385,E
1387,2982,2014/6/10,11:02:00,39.89596,N,116.37809,E
1840,3071,2014/6/10,11:02:00,40.06035,N,116.57194,E
2221,3361,2014/6/10,11:02:00,39.84607,N,116.33945,E
3916,5812,2014/6/10,11:02:00,40.2023,N,117.19685,E
4404,6311,2014/6/10,11:02:00,39.9555,N,116.45646,E
5853,6837,2014/6/10,11:02:00,39.91135,N,116.45588,E
6750,8162,2014/6/10,11:02:00,39.93559,N,116.06707,E
7401,9425,2014/6/10,11:02:00,39.98552,N,116.33429,E
8109,10294,2014/6/10,11:02:00,39.8715,N,116.47207,E
59,2072,2014/6/10,11:02:01,39.9605,N,116.40156,E
162,2623,2014/6/10,11:02:01,39.9725,N,116.49376,E
336,2731,2014/6/10,11:02:01,39.96548,N,116.4186,E
744,2790,2014/6/10,11:02:01,39.91125,N,116.33904,E
2251,3364,2014/6/10,11:02:01,39.86701,N,116.37703,E
2834,3838,2014/6/10,11:02:01,39.90714,N,116.43608,E
3192,4663,2014/6/10,11:02:01,39.9474,N,116.48406,E
3332,4692,2014/6/10,11:02:01,39.96635,N,116.24813,E
3977,5832,2014/6/10,11:02:01,39.90537,N,116.45488,E
4293,6259,2014/6/10,11:02:01,39.93258,N,116.48458,E
5488,6739,2014/6/10,11:02:01,39.95327,N,116.38867,E
6270,6997,2014/6/10,11:02:01,39.97828,N,116.56074,E
7153,8413,2014/6/10,11:02:01,40.01751,N,116.27869,E
7411,9427,2014/6/10,11:02:01,39.96389,N,116.38856,E
7680,9657,2014/6/10,11:02:01,39.87536,N,116.39423,E
447,2745,2014/6/10,11:02:02,39.96863,N,116.49176,E
563,2765,2014/6/10,11:02:02,39.89181,N,116.362,E
745,2790,2014/6/10,11:02:02,39.91126,N,116.33904,E
1989,3119,2014/6/10,11:02:02,39.91153,N,116.57077,E
2548,3510,2014/6/10,11:02:02,39.99886,N,116.38088,E
3193,4663,2014/6/10,11:02:02,39.94753,N,116.48406,E
3214,4667,2014/6/10,11:02:02,39.95445,N,116.23626,E
3488,5638,2014/6/10,11:02:02,40.07593,N,116.58102,E
3691,5684,2014/6/10,11:02:02,39.90528,N,116.44479,E
5975,6861,2014/6/10,11:02:02,39.98737,N,116.50441,E
6751,8162,2014/6/10,11:02:02,39.93558,N,116.06709,E
7538,9446,2014/6/10,11:02:02,39.88579,N,116.28883,E
346,2732,2014/6/10,11:02:03,40.07332,N,116.53347,E
393,2738,2014/6/10,11:02:03,39.91276,N,116.34701,E
1346,2975,2014/6/10,11:02:03,39.93737,N,116.31865,E
1767,3057,2014/6/10,11:02:03,39.89035,N,116.46077,E
2084,3139,2014/6/10,11:02:03,39.91435,N,116.48309,E
2329,3423,2014/6/10,11:02:03,39.93195,N,116.3833,E
2443,3480,2014/6/10,11:02:03,39.97902,N,116.44956,E
3301,4682,2014/6/10,11:02:03,39.85782,N,116.43277,E
4118,6164,2014/6/10,11:02:03,39.95117,N,116.43362,E
4458,6434,2014/6/10,11:02:03,39.72238,N,116.56231,E
4914,6566,2014/6/10,11:02:03,39.97843,N,116.56174,E
5245,6682,2014/6/10,11:02:03,40.01271,N,116.50343,E
5418,6720,2014/6/10,11:02:03,39.92286,N,116.53718,E
6982,8376,2014/6/10,11:02:03,39.9738,N,116.38932,E
7022,8400,2014/6/10,11:02:03,39.97503,N,116.47801,E
7396,9424,2014/6/10,11:02:03,39.923,N,116.48321,E
13,1380,2014/6/10,11:02:04,39.96288,N,116.45542,E
437,2743,2014/6/10,11:02:04,39.92576,N,116.45493,E
588,2772,2014/6/10,11:02:04,39.88401,N,116.31151,E
640,2778,2014/6/10,11:02:04,40.06719,N,116.58192,E
1624,3021,2014/6/10,11:02:04,39.85715,N,116.39407,E
2538,3508,2014/6/10,11:02:04,39.94812,N,116.41573,E
4846,6509,2014/6/10,11:02:04,39.90585,N,116.35785,E
5137,6662,2014/6/10,11:02:04,39.87407,N,116.21995,E
5675,6770,2014/6/10,11:02:04,39.93032,N,116.50038,E
6952,8343,2014/6/10,11:02:04,40.29613,N,116.7996,E
7082,8406,2014/6/10,11:02:04,40.00784,N,116.52371,E
7706,9676,2014/6/10,11:02:04,39.92459,N,116.246,E
7873,9768,2014/6/10,11:02:04,40.11072,N,116.35712,E
7971,9956,2014/6/10,11:02:04,40.04528,N,116.6009,E
8130,10330,2014/6/10,11:02:04,37.12878,N,114.66545,E
1100,2843,2014/6/10,11:02:05,39.92776,N,116.36712,E
1269,2863,2014/6/10,11:02:05,39.96142,N,116.30167,E
1949,3113,2014/6/10,11:02:05,39.90245,N,116.44056,E
3069,4642,2014/6/10,11:02:05,40.08964,N,116.28178,E
4127,6175,2014/6/10,11:02:05,39.96327,N,116.43759,E
5068,6632,2014/6/10,11:02:05,39.97838,N,116.5618,E
6752,8162,2014/6/10,11:02:05,39.93557,N,116.06711,E
7302,9333,2014/6/10,11:02:05,39.89921,N,116.46085,E
797,2798,2014/6/10,11:02:06,39.92322,N,116.27456,E
3731,5693,2014/6/10,11:02:06,39.88964,N,116.42331,E
3926,5818,2014/6/10,11:02:06,39.96749,N,116.40567,E
4785,6499,2014/6/10,11:02:06,39.88188,N,116.38875,E
5103,6647,2014/6/10,11:02:06,39.95947,N,116.44403,E
7012,8399,2014/6/10,11:02:06,40.05794,N,116.33606,E
7489,9445,2014/6/10,11:02:06,39.93121,N,116.36606,E
7590,9458,2014/6/10,11:02:06,39.80078,N,116.48464,E
578,2771,2014/6/10,11:02:07,39.74477,N,116.33589,E
1080,2841,2014/6/10,11:02:07,39.91223,N,116.45705,E
2334,3425,2014/6/10,11:02:07,39.96733,N,116.39194,E
2340,3426,2014/6/10,11:02:07,39.93432,N,116.53653,E
3438,4720,2014/6/10,11:02:07,39.94393,N,116.53658,E
5335,6704,2014/6/10,11:02:07,39.97843,N,116.55926,E
5816,6822,2014/6/10,11:02:07,39.91275,N,116.3676,E
6094,6929,2014/6/10,11:02:07,40.04386,N,116.60287,E
6753,8162,2014/6/10,11:02:07,39.93556,N,116.06712,E
7053,8403,2014/6/10,11:02:07,39.86306,N,116.4083,E
7785,9712,2014/6/10,11:02:07,39.97437,N,116.29836,E
204,2708,2014/6/10,11:02:08,39.95784,N,116.41283,E
947,2823,2014/6/10,11:02:08,39.94722,N,116.37099,E
2728,3559,2014/6/10,11:02:08,39.90591,N,116.3531,E
4389,6271,2014/6/10,11:02:08,39.95005,N,116.45587,E
4943,6581,2014/6/10,11:02:08,39.99477,N,116.47778,E
5235,6681,2014/6/10,11:02:08,39.8752,N,116.39431,E
5408,6718,2014/6/10,11:02:08,39.96852,N,116.46182,E
7133,8411,2014/6/10,11:02:08,40.05843,N,116.27236,E
7193,9324,2014/6/10,11:02:08,40.09092,N,116.27467,E
641,2778,2014/6/10,11:02:09,40.06719,N,116.58192,E
1289,2879,2014/6/10,11:02:09,39.90645,N,116.48795,E
2105,3143,2014/6/10,11:02:09,39.89242,N,116.3381,E
2381,3436,2014/6/10,11:02:09,39.9566,N,116.43857,E
2828,3836,2014/6/10,11:02:09,40.03144,N,116.40701,E
3518,5641,2014/6/10,11:02:09,39.89525,N,116.43815,E
4816,6506,2014/6/10,11:02:09,39.92811,N,116.3499,E
5775,6812,2014/6/10,11:02:09,40.00144,N,116.5571,E
6754,8162,2014/6/10,11:02:09,39.93555,N,116.06713,E
6962,8351,2014/6/10,11:02:09,39.97,N,116.46352,E
7216,9326,2014/6/10,11:02:09,39.90045,N,116.45538,E
7645,9473,2014/6/10,11:02:09,39.92051,N,116.44664,E
7790,9717,2014/6/10,11:02:09,39.89318,N,116.25828,E
7864,9767,2014/6/10,11:02:09,39.98733,N,116.40121,E
1298,2964,2014/6/10,11:02:10,39.85277,N,116.42431,E
1713,3048,2014/6/10,11:02:10,39.91317,N,116.35718,E
2200,3359,2014/6/10,11:02:10,39.96696,N,116.38363,E
2359,3431,2014/6/10,11:02:10,39.96406,N,116.30123,E
2670,3547,2014/6/10,11:02:10,39.86959,N,116.50766,E
4997,6598,2014/6/10,11:02:10,39.86097,N,116.48135,E
6482,7265,2014/6/10,11:02:10,40.00418,N,116.28246,E
7633,9471,2014/6/10,11:02:10,39.88554,N,116.38382,E
49,2068,2014/6/10,11:02:11,39.97446,N,116.46713,E
776,2793,2014/6/10,11:02:11,39.91479,N,116.54129,E
1677,3034,2014/6/10,11:02:11,39.8051,N,116.09773,E
1826,3069,2014/6/10,11:02:11,40.04984,N,116.61069,E
3407,4715,2014/6/10,11:02:11,39.89126,N,116.45222,E
3803,5757,2014/6/10,11:02:11,39.88506,N,116.34398,E
3936,5820,2014/6/10,11:02:11,39.97245,N,116.51581,E
3946,5826,2014/6/10,11:02:11,39.9544,N,116.52457,E
3992,5837,2014/6/10,11:02:11,40.00745,N,116.50577,E
4550,6465,2014/6/10,11:02:11,39.93037,N,116.32052,E
5325,6703,2014/6/10,11:02:11,39.97886,N,116.56138,E
6074,6927,2014/6/10,11:02:11,39.96254,N,116.34719,E
6168,6938,2014/6/10,11:02:11,39.96961,N,116.54778,E
7277,9331,2014/6/10,11:02:11,40.00582,N,116.50316,E
7929,9952,2014/6/10,11:02:11,39.91782,N,116.44442,E
937,2821,2014/6/10,11:02:12,40.0813,N,116.35152,E
1683,3041,2014/6/10,11:02:12,39.8372,N,116.28024,E
1913,3110,2014/6/10,11:02:12,39.99571,N,116.35793,E
4006,5841,2014/6/10,11:02:12,39.86625,N,116.50461,E
4871,6512,2014/6/10,11:02:12,39.97509,N,116.32406,E
5834,6827,2014/6/10,11:02:12,39.90491,N,116.44794,E
7002,8398,2014/6/10,11:02:12,40.03917,N,116.46481,E
8074,10126,2014/6/10,11:02:12,39.83165,N,116.28581,E
607,2775,2014/6/10,11:02:13,39.91222,N,116.41173,E
1726,3050,2014/6/10,11:02:13,39.81845,N,116.27463,E
1806,3064,2014/6/10,11:02:13,39.93295,N,116.40245,E
2040,3129,2014/6/10,11:02:13,39.98987,N,116.37646,E
2507,3499,2014/6/10,11:02:13,39.96535,N,116.31496,E
3340,4693,2014/6/10,11:02:13,39.9563,N,116.34864,E
3401,4713,2014/6/10,11:02:13,39.87712,N,116.37132,E
5618,6761,2014/6/10,11:02:13,39.89511,N,116.31353,E
6184,6947,2014/6/10,11:02:13,39.98732,N,116.36343,E
6492,7267,2014/6/10,11:02:13,39.97861,N,116.48187,E
6755,8162,2014/6/10,11:02:13,39.93554,N,116.06714,E
269,2721,2014/6/10,11:02:14,39.86973,N,116.41289,E
1174,2851,2014/6/10,11:02:14,39.91129,N,116.25866,E
2483,3496,2014/6/10,11:02:14,39.87778,N,116.6369,E
5858,6838,2014/6/10,11:02:14,39.9923,N,116.42044,E
5950,6854,2014/6/10,11:02:14,39.97939,N,116.38706,E
7852,9762,2014/6/10,11:02:14,39.90634,N,116.18252,E
8182,11669,2014/6/10,11:02:14,39.98503,N,116.47321,E
608,2775,2014/6/10,11:02:15,39.91241,N,116.41173,E
1153,2849,2014/6/10,11:02:15,39.94545,N,116.31891,E
1186,2852,2014/6/10,11:02:15,39.98506,N,116.32806,E
4107,5896,2014/6/10,11:02:15,39.95754,N,116.50051,E
5776,6812,2014/6/10,11:02:15,40.00127,N,116.55624,E
5873,6842,2014/6/10,11:02:15,39.97827,N,116.5617,E
6528,7273,2014/6/10,11:02:15,40.00734,N,116.46059,E
6756,8162,2014/6/10,11:02:15,39.93555,N,116.06713,E
120,2084,2014/6/10,11:02:16,39.91249,N,116.34459,E
249,2718,2014/6/10,11:02:16,39.93665,N,116.51138,E
1827,3069,2014/6/10,11:02:16,40.04984,N,116.61069,E
2231,3362,2014/6/10,11:02:16,39.949,N,116.41681,E
3346,4701,2014/6/10,11:02:16,39.93741,N,116.51359,E
3669,5682,2014/6/10,11:02:16,40.16399,N,116.82136,E
3908,5811,2014/6/10,11:02:16,39.90381,N,116.47039,E
4162,6245,2014/6/10,11:02:16,39.92317,N,116.42962,E
4379,6270,2014/6/10,11:02:16,39.93448,N,116.34957,E
4806,6502,2014/6/10,11:02:16,39.88805,N,116.37538,E
5956,6855,2014/6/10,11:02:16,39.94754,N,116.44746,E
7490,9445,2014/6/10,11:02:16,39.93127,N,116.36703,E
1797,3063,2014/6/10,11:02:17,39.90282,N,116.45031,E
1969,3116,2014/6/10,11:02:17,39.84128,N,116.41106,E
2301,3392,2014/6/10,11:02:17,39.93504,N,116.4975,E
3354,4705,2014/6/10,11:02:17,39.93456,N,116.34982,E
3547,5652,2014/6/10,11:02:17,39.84018,N,116.31398,E
3701,5685,2014/6/10,11:02:17,39.97834,N,116.4933,E
4272,6257,2014/6/10,11:02:17,39.9692,N,116.42762,E
4282,6258,2014/6/10,11:02:17,39.9876,N,116.41716,E
4796,6501,2014/6/10,11:02:17,39.86507,N,116.43261,E
6203,6955,2014/6/10,11:02:17,39.93803,N,116.41943,E
6457,7262,2014/6/10,11:02:17,40.03059,N,116.55688,E
6757,8162,2014/6/10,11:02:17,39.93556,N,116.06711,E
7112,8409,2014/6/10,11:02:17,39.9445,N,116.31128,E
7325,9335,2014/6/10,11:02:17,39.88366,N,116.43408,E
7655,9476,2014/6/10,11:02:17,39.86886,N,116.36724,E
7733,9687,2014/6/10,11:02:17,39.91219,N,116.26856,E
7821,9750,2014/6/10,11:02:17,39.94619,N,116.36602,E
846,2809,2014/6/10,11:02:18,39.90686,N,116.45966,E
1873,3077,2014/6/10,11:02:18,39.87059,N,116.43305,E
1903,3109,2014/6/10,11:02:18,39.91588,N,116.42857,E
2074,3135,2014/6/10,11:02:18,39.92343,N,116.21045,E
2426,3470,2014/6/10,11:02:18,39.86265,N,116.4102,E
2494,3498,2014/6/10,11:02:18,39.97519,N,116.35955,E
3154,4655,2014/6/10,11:02:18,39.71789,N,115.95283,E
4071,5862,2014/6/10,11:02:18,39.89952,N,116.48817,E
4599,6470,2014/6/10,11:02:18,39.86629,N,116.49631,E
5093,6645,2014/6/10,11:02:18,39.91203,N,116.45604,E
5364,6708,2014/6/10,11:02:18,40.01156,N,116.50569,E
5379,6714,2014/6/10,11:02:18,39.95396,N,116.4334,E
5902,6847,2014/6/10,11:02:18,40.04979,N,116.61181,E
6262,6992,2014/6/10,11:02:18,39.90289,N,116.45359,E
7381,9410,2014/6/10,11:02:18,39.92316,N,116.42892,E
7565,9453,2014/6/10,11:02:18,39.87992,N,116.28916,E
94,2080,2014/6/10,11:02:19,39.97521,N,116.35071,E
131,2618,2014/6/10,11:02:19,39.89603,N,116.45436,E
381,2737,2014/6/10,11:02:19,39.90429,N,116.37686,E
1614,3019,2014/6/10,11:02:19,39.96635,N,116.33955,E
2060,3134,2014/6/10,11:02:19,39.94807,N,116.39993,E
2563,3516,2014/6/10,11:02:19,39.97155,N,116.41853,E
4490,6442,2014/6/10,11:02:19,39.96025,N,116.55275,E
5791,6815,2014/6/10,11:02:19,39.97315,N,116.32778,E
6758,8162,2014/6/10,11:02:19,39.93558,N,116.06709,E
7359,9339,2014/6/10,11:02:19,40.07606,N,116.58131,E
84,2077,2014/6/10,11:02:20,39.88538,N,116.39544,E
523,2759,2014/6/10,11:02:20,39.96029,N,116.30268,E
1070,2839,2014/6/10,11:02:20,39.93765,N,116.40233,E
1924,3111,2014/6/10,11:02:20,39.88775,N,116.36515,E
1978,3118,2014/6/10,11:02:20,39.92277,N,116.43484,E
2291,3389,2014/6/10,11:02:20,40.04984,N,116.61076,E
2594,3525,2014/6/10,11:02:20,40.04608,N,116.56594,E
3498,5639,2014/6/10,11:02:20,39.86437,N,116.39311,E
5482,6738,2014/6/10,11:02:20,40.1853,N,117.00965,E
5521,6744,2014/6/10,11:02:20,40.02436,N,116.5172,E
5801,6816,2014/6/10,11:02:20,39.98857,N,116.49109,E
6332,7176,2014/6/10,11:02:20,39.888,N,116.35373,E
6475,7264,2014/6/10,11:02:20,40.01073,N,116.47219,E
6650,8155,2014/6/10,11:02:20,39.95871,N,116.44821,E
8195,11670,2014/6/10,11:02:20,40.04985,N,116.61065,E
4119,6164,2014/6/10,11:02:21,39.95117,N,116.43362,E
5473,6736,2014/6/10,11:02:21,39.98769,N,116.46582,E
6759,8162,2014/6/10,11:02:21,39.93559,N,116.06708,E
7260,9330,2014/6/10,11:02:21,39.89738,N,116.38917,E
7897,9779,2014/6/10,11:02:21,39.93799,N,116.26777,E
2417,3469,2014/6/10,11:02:22,40.04977,N,116.6108,E
4093,5870,2014/6/10,11:02:22,39.95908,N,116.45133,E
4319,6262,2014/6/10,11:02:22,39.89973,N,116.4081,E
